"corruption","crime_US_weight","deport_convict","deport_convict_d","deport_convict_lead","deport_nonconvict","deport_nonconvict_d","GDP_growth","GDPpercapita_const2010USD_log","gini_mkt","homrates_unodc","homrates_who","income_group","instr_benef_medicaidpregn_lag1","instr_enforce_everify_lag1","iso3","polity2","pop_sh14","population_log","region","remittances_GDP","urban_interp","war_intrastate","year","yr_sch"
2.5,400.187942727958,0.574701792418841,-0.504653831193983,-0.211818934505548,0.758879432742185,-1.44405923201422,2.650383647,8.15526840829801,40.2,2.195,1.68937731858692,"Upper middle income",0.749058025621703,0.0874152223059533,"JOR",-3,36.75393393,15.8940232934371,"Middle East & North Africa",12.43907078,78.4,0,2012,9.7116686545288
5,NA,0.0076160268716758,-0.00732313600588386,0.00390383982783346,0.0316549235514111,-0.0229039787008716,0.863578244,10.5825756337349,41.9,NA,0.638898215282161,"High income: OECD",NA,NA,"JPN",10,16.62672796,18.6435122465845,"East Asia & Pacific",0.01781415,NA,0,1994,10.3695872941715
4,NA,0.00992655746368521,0.00390383982783346,0.0196405841526443,0.0436603886122171,0.025858576772722,1.076511705,10.6421316480874,43.2,NA,0.555948722266363,"High income: OECD",NA,NA,"JPN",10,15.58722645,18.6522447435747,"East Asia & Pacific",0.013927956,64.8,0,1997,10.7211108622467
3,523.875893144512,0.0264290801846732,0.0196405841526443,-0.0072574213282104,0.0485240711672826,-0.0122139863350559,2.779542546,10.6494571823801,44.3,NA,0.615848956165428,"High income: OECD",NA,NA,"JPN",10,14.78310706,18.6584606591996,"East Asia & Pacific",0.015824115,65.2,0,2000,10.94
3.5,492.585802220792,0.0235144079203473,-0.0072574213282104,-0.0156678284446827,0.0556490882003564,0.0067010987788064,1.528242023,10.6629839711615,44.7,NA,0.563965204464806,"High income: OECD",0.608062439652398,0,"JPN",10,14.15869161,18.6653352664336,"East Asia & Pacific",0.018245693,65.7,0,2003,11.1568205702508
3.5,484.167585291278,0.00860653841137798,-0.0156678284446827,0.00155013757204327,0.0301209011252698,-0.0235250627725248,1.419984392,10.7143182417998,45,0.5,0.462394747934488,"High income: OECD",0.577446089475378,0,"JPN",10,13.68689575,18.6663995458761,"East Asia & Pacific",0.025979922,66.1,0,2006,11.3670501591664
3,436.289519633087,0.0113231376156348,0.00155013757204327,0.00394829789164012,0.0570068527048721,0.0249401313771969,-5.417119742,10.6625286222604,45.4,0.455,0.400997888938537,"High income: OECD",0.624436755712906,0.043289346636627,"JPN",10,13.44176487,18.6679079419871,"East Asia & Pacific",0.030480129,66.6,0,2009,11.5468901591664
4.5,390.643812359189,0.0121358227170667,0.00394829789164012,-0.00388151666177772,0.017614842967731,-0.04133478129911,1.495028543,10.7205506728802,45.6,0.345,0.313148318118197,"High income: OECD",0.737487930479562,0.113976504666881,"JPN",10,13.23225919,18.6646381757797,"East Asia & Pacific",0.040939713,67.3,0,2012,11.6964444429177
NA,NA,0,NA,0,0,NA,-12.6,8.29446687329815,36.9,NA,18.4153991184225,"Upper middle income",NA,NA,"KAZ",-3,30.16142879,16.5940315867268,"Europe & Central Asia",NA,NA,0,1994,9.07790952937135
NA,NA,0,0,0,NA,0.0326079095180075,1.699999999,8.27922145596245,37.5,NA,18.7730028753393,"Upper middle income",NA,NA,"KAZ",-4,28.80859611,16.5455637741903,"Europe & Central Asia",0.005413713,56,0,1997,9.83051685331501
3,497.576613756614,0,0,0.0201220496212427,NA,0.0211424333083978,9.800000002,8.40996244418733,37.6,NA,16.5136290909562,"Upper middle income",NA,NA,"KAZ",-4,27.57268985,16.5157722404791,"Europe & Central Asia",0.368863299,56.3,0,2000,10.54
1.5,460.080846560847,0.0201559521231067,0.0201220496212427,-0.000524561130847701,0.0705514828478508,0.0133231559110702,9.3,8.71730706517286,36.8,NA,14.0170577477934,"Upper middle income",0.688888888888889,0,"KAZ",-6,25.47001196,16.5174768227342,"Europe & Central Asia",0.136856071,56.7,0,2003,11.2528345723119
1.5,454.195238095238,0.0197016763647571,-0.000524561130847701,0.0363284868943462,0.0887096375785878,0.0113164552241045,10.7,8.97679229860709,35.2,11.38,13.8232438435075,"Upper middle income",0.706878306878307,0,"KAZ",-6,24.26625919,16.5438916128396,"Europe & Central Asia",0.103192421,57.3,0,2006,11.6964523806252
1.5,409.48253968254,0.0502929608964028,0.0363284868943462,0.0214944936939701,0.135094896908223,0.076959977662701,1.199999999,9.05646314330775,33.8,11.175,10.5073820339855,"Upper middle income",0.695238095238095,0.0433862433862434,"KAZ",-6,23.91080095,16.5938763731214,"Europe & Central Asia",0.171887511,58.2,0,2009,11.5534923806252
1.5,374.924444444444,0.0628697842053499,0.0214944936939701,-0.0546208152230561,0.143901464019264,-0.00646441416522101,4.8,9.20269266466946,32.9,8.055,8.77420864393384,"Upper middle income",0.784126984126984,0.105820105820106,"KAZ",-6,24.89354317,16.6363788973999,"Europe & Central Asia",0.085643847,59.1,0,2012,10.5621366678117
1.5,NA,0.0258597008932525,-0.0546208152230561,NA,0.05461137657959,-0.10328620974775,1.2,9.27018123355632,32.5,5.02,5.93665298015977,"Upper middle income",0.802116402116402,0.244444444444444,"KAZ",-6,26.77593381,16.6802297509966,"Europe & Central Asia",0.105482204,59.9,0,2015,NA
0.5,483.300604902897,0.0985133311437493,-0.025895204637005,0.076807734341642,0.194665935088901,-0.00237106202614301,6.472494299,6.80250649563758,48.3,3.55,NA,"Lower middle income",0.551098376313276,0,"KEN",8,43.6681776,17.42783423881,"Sub-Saharan Africa",2.20889712,21,0,2006,6.31162968052216
1,435.541101560013,0.143180573996006,0.076807734341642,0.041397651977344,0.253086587484705,0.096319259523289,3.306939815,6.82115526468036,NA,4.67,NA,"Lower middle income",0.500477554918816,0.063992359121299,"KEN",7,43.43967836,17.5103025982403,"Sub-Saharan Africa",1.705659354,21.9,0,2009,6.25842968052216
1.5,386.00964660936,0.173585762219626,0.041397651977344,-0.103164060106971,0.156101062545658,-0.144105013562688,4.563200169,6.9244429628165,NA,6.435,NA,"Lower middle income",0.703915950334288,0.171601400827762,"KEN",8,42.63913486,17.5916366093181,"Sub-Saharan Africa",2.402212318,22.7,0,2012,5.71369611817245
1.5,NA,0.123456767207386,-0.103164060106971,NA,0.0504189158350069,-0.0681561030059665,5.713382918,7.0102379078936,NA,5.825,NA,"Lower middle income",0.740846864056033,0.347023241006049,"KEN",9,41.3448745,17.6706723547944,"Sub-Saharan Africa",2.460919561,23.3,0,2015,NA
NA,NA,0,NA,0,0,NA,-20.08515857,6.34809648452195,44.7,NA,13.0539610546038,"Lower middle income",NA,NA,"KGZ",-3,37.66777957,15.3229378929822,"Europe & Central Asia",0.059607127,NA,0,1994,8.8584037650292
NA,NA,0,0,NA,0,0,9.915168114,6.41594976384274,45.8,NA,9.60678339882259,"Lower middle income",NA,NA,"KGZ",-3,36.71667901,15.3623068157382,"Europe & Central Asia",0.154989295,35.6,0,1997,9.1052651734799
NA,NA,0.060710321506538,NA,-0.00556850526956581,NA,NA,2.8862947,6.79662029937434,41.1,7.94,5.81924131207924,"Lower middle income",NA,NA,"KGZ",1,29.87686632,15.4988121269952,"Europe & Central Asia",20.93712085,34.6,0,2009,10.5021409549983
NA,NA,0.0629687713408926,-0.00556850526956581,NA,NA,NA,-0.088150193,6.8081179863941,40.5,7.11,4.95869517841268,"Lower middle income",NA,NA,"KGZ",7,30.17449788,15.5395620441683,"Europe & Central Asia",30.75444629,34.4,0,2012,11.208866657506
NA,NA,NA,NA,NA,NA,NA,3.875825574,6.92869529156332,40.7,4.41,3.54433311625067,"Lower middle income",NA,NA,"KGZ",7,31.09935706,15.6000607694966,"Europe & Central Asia",25.27189147,34.8,0,2015,NA
NA,489.692236124479,0.14631740680255,-0.299594526364908,0.11708381582079,0.14603178387904,0.0487210201445544,10.77108367,6.50583836493172,41.5,3.345,NA,"Low income",0.749598973371832,0,"KHM",2,36.24181221,16.4163087519624,"East Asia & Pacific",2.525226245,19.1,0,2006,4.23670651551586
NA,441.221639396856,0.178607596666892,0.11708381582079,0.349434556769783,0.128713266602978,0.00900538414903601,0.086696959,6.62403590266872,40.4,2.48,NA,"Low income",0.740776387552133,0.0317613089509143,"KHM",2,33.91610685,16.4609906460086,"East Asia & Pacific",1.367194054,19.8,0,2009,4.61430651551586
NA,NA,0,NA,NA,0,NA,1.666666667,7.399026643714,NA,NA,0.633657343454953,"Lower middle income",NA,NA,"KIR",NA,40.89968073,11.2920792727047,"East Asia & Pacific",NA,40.2,0,1997,NA
NA,NA,NA,18.879947136148,10.7692797032444,NA,2.27910436994183,5.313154173,9.22623874739412,NA,NA,10.6496915401334,"High income: nonOECD",NA,NA,"KNA",NA,NA,10.6542666459288,"Latin America & Caribbean",6.342140099,NA,0,1994,NA
NA,NA,28.6581043011201,10.7692797032444,15.8981497786414,9.12283902750536,6.4457110949182,6.896333415,9.37188464314881,NA,NA,11.4408568694232,"High income: nonOECD",NA,NA,"KNA",NA,NA,10.6884387735711,"Latin America & Caribbean",5.52282993,33.3,0,1997,NA
NA,603.719117647059,46.5704638459317,15.8981497786414,-4.3263898510275,NA,NA,10.69432286,9.46585930127524,41.9,NA,5.57736926646439,"High income: nonOECD",NA,NA,"KNA",NA,NA,10.7226945327568,"Latin America & Caribbean",5.772461828,32.8,0,2000,NA
NA,537.293277310924,46.3389297377837,-4.3263898510275,3.48537372882789,NA,NA,-3.615200491,9.46603106144203,42.1,NA,15.9295746935537,"High income: nonOECD",0.546218487394958,0,"KNA",NA,NA,10.7643924163295,"Latin America & Caribbean",5.755148897,32.4,0,2003,NA
NA,522.835924369748,43.9532296194585,3.48537372882789,-28.9849439962076,6.13388228168942,NA,1.812029407,9.56403959334086,42.3,25.2,1.01605364763259,"High income: nonOECD",0.55672268907563,0,"KNA",NA,NA,10.80385213386,"Latin America & Caribbean",5.160896855,32.2,0,2006,NA
NA,459.375840336134,15.8079386400223,-28.9849439962076,47.0269625005826,9.89077691756341,1.76438636401774,-3.020041565,9.55913485831332,42.4,48.615,18.8097805714496,"High income: nonOECD",0.523109243697479,0.0651260504201681,"KNA",NA,NA,10.8373431155898,"Latin America & Caribbean",5.365412319,32.3,0,2009,NA
NA,416.878991596639,41.9498923036273,47.0269625005826,-56.6082866532203,12.4557798089555,-0.25484412857584,-0.600550412,9.52111040146649,NA,48.85,37.3459504019898,"High income: nonOECD",0.602941176470588,0.0819327731092437,"KNA",NA,NA,10.8703002814245,"Latin America & Caribbean",6.950588972,32.7,0,2012,NA
5,NA,0.053988109735068,0.0534830586320822,0.0613163636698235,0.065267723433248,0.0371062771213212,9.206141515,9.3159170432707,29.9,NA,1.62213379259453,"High income: OECD",NA,NA,"KOR",6,23.51158934,17.6141753736502,"East Asia & Pacific",0.677585607,NA,0,1994,10.3703918012138
4,NA,0.100459793819986,0.0613163636698235,0.067418107014028,0.122333643096951,0.0741811465889827,5.922185464,9.50908301294707,30.7,NA,2.0426151071728,"High income: OECD",NA,NA,"KOR",6,22.28077881,17.6431423145037,"East Asia & Pacific",0.697162074,78.7,0,1997,10.7319891721058
3,538.202768733201,0.228727773607243,0.067418107014028,-0.00979884079352702,0.303102627985134,0.215889230012329,8.924426034,9.62274941639088,31.6,NA,1.71527156697191,"High income: OECD",NA,NA,"KOR",8,20.61757201,17.6658307192532,"East Asia & Pacific",0.80239213,79.6,0,2000,11.06
3,499.944411179826,0.220958540916136,-0.00979884079352702,0.055757992430168,0.412326769290326,0.083147182079217,2.933217902,9.74897539896844,32.3,NA,1.70082699374488,"High income: OECD",0.714582286226263,0,"KOR",8,19.53667652,17.6844659242988,"East Asia & Pacific",0.861061213,80.6,0,2003,11.3041563448987
2.5,486.245523480693,0.235965212328636,0.055757992430168,0.024206234921443,0.645683950638826,0.251006469744449,5.176153818,9.87442890195789,33.2,NA,1.69754471872044,"High income: OECD",0.719018378094884,0,"KOR",8,18.33336554,17.6958012159119,"East Asia & Pacific",0.476972932,81.7,0,2006,11.5487628352227
3,436.218524507769,0.249046192283653,0.024206234921443,0.098937116956555,0.577558829212802,-0.156226134889197,0.707509946,9.94477990681988,34.2,NA,1.38267022434538,"High income: OECD",0.705141933087127,0.0562269181180481,"KOR",8,16.66759216,17.713593551335,"East Asia & Pacific",0.663273995,82.7,0,2009,11.8970028352227
3,392.929992788619,0.336477352649822,0.098937116956555,-0.231184976722525,0.429695105413732,-0.214729834019608,2.292397846,10.0486159981353,33.8,0.85,1.09254262232311,"High income: OECD",0.8143834269356,0.10589803544503,"KOR",8,15.12725434,17.7315226563708,"East Asia & Pacific",0.537370041,83.5,0,2012,12.4286500767205
3,NA,0.240658229121472,NA,-0.028606506650908,0.237672319922977,NA,2.473325247,10.6003134737247,NA,NA,1.64948660343766,"High income: nonOECD",NA,NA,"KWT",-7,29.57336091,14.3551067122022,"Middle East & North Africa",NA,98.1,0,1997,6.12161143249742
2,540.419088016967,0.226434983990991,-0.028606506650908,0.360829976110572,NA,NA,4.694581988,10.4854995145011,NA,NA,1.60592526593087,"High income: nonOECD",NA,NA,"KWT",-7,28.39446815,14.5337117492171,"Middle East & North Africa",NA,98.2,0,2000,6.09
2,505.974337221633,0.37017284162785,0.360829976110572,-0.401955386164129,0.370716578554309,NA,17.32000038,10.6259377545703,NA,NA,2.40435632557003,"High income: nonOECD",0.452810180275716,0,"KWT",-7,26.81578411,14.5898311912799,"Middle East & North Africa",NA,98.3,0,2003,6.05919736173136
2.5,499.426935312831,0.162393357144481,-0.401955386164129,-0.0578640556379044,NA,NA,7.52024923,10.8050354026333,NA,NA,1.588025435374,"High income: nonOECD",0.504772004241782,0,"KWT",-7,25.1537696,14.681458280629,"Middle East & North Africa",NA,98.3,0,2006,6.09160986602542
3,449.299045599152,0.0236495598757783,-0.0578640556379044,-0.0472991197515566,NA,NA,-7.076102616,10.6439194019569,NA,1.55,0.828253577653108,"High income: nonOECD",0.501590668080594,0.024390243902439,"KWT",-7,23.66709602,14.8518711309831,"Middle East & North Africa",NA,98.4,0,2009,6.24896986602542
2.5,399.36638388123,0.0626752753246501,-0.0472991197515566,0,0.120632101306885,NA,6.626388081,10.5899446339547,NA,1.8,0.44118408794495,"High income: nonOECD",0.692470837751856,0.106044538706257,"KWT",-7,22.30756907,15.0379780758164,"Middle East & North Africa",0.001501619,98.3,0,2012,6.59384546891103
1,458.473626794258,0.71024087092929,-0.050589788402294,-0.246826832958154,2.32448162639782,-0.30261407145882,10.30405054,9.03794265138739,40.3,3.96,NA,"Upper middle income",0.687846889952153,0.0267942583732057,"LBN",6,24.36648311,15.2465765435372,"Middle East & North Africa",21.30426276,87.1,0,2009,NA
1.5,409.812497607656,0.698124477161093,-0.246826832958154,-0.26515778820758,0.986530049598279,-1.8531055668565,2.2,8.99441889049531,39,3.8,NA,"Upper middle income",0.783349282296651,0.0710047846889952,"LBN",6,23.70008649,15.4080879269261,"Middle East & North Africa",15.20733931,87.3,0,2012,NA
1.5,NA,0.430052511163133,-0.26515778820758,NA,0.401389980409531,-0.342429863412339,1.3,8.86001769431999,NA,4.115,NA,"Upper middle income",0.797703349282297,0.315980861244019,"LBN",6,23.99065262,15.5822050077671,"Middle East & North Africa",15.12519907,87.3,0,2015,NA
3,405.529896480331,0.425098565856207,-0.578072369607379,-0.33805130917899,0.598825494246203,0.0202928537494971,5.300099075,5.76724459293002,37.5,4.305,NA,"Low income",0.557349896480331,0.0898550724637681,"LBR",6,43.45388516,15.1535407165726,"Sub-Saharan Africa",2.174346264,47.4,0,2009,4.12541205084164
2.5,366.568944099379,0.463538744292318,-0.33805130917899,-0.172472745873697,0.33873012099603,-0.378217672438927,7.99445127,5.88952181583209,37,3.585,NA,"Low income",0.72008281573499,0.259213250517598,"LBR",6,43.11201338,15.246195658054,"Sub-Saharan Africa",29.71996543,48.8,0,2012,4.35829782205428
NA,NA,NA,NA,NA,NA,NA,1.594296541,8.75549739262261,NA,NA,6.22860629818237,"Upper middle income",NA,NA,"LCA",NA,35.24616687,11.8861910204561,"Latin America & Caribbean",3.630213185,NA,0,1994,NA
NA,NA,10.6454844760769,NA,-0.4945009309057,1.32374938776591,NA,-0.831822114,8.75312345485238,46.9,NA,8.32892304748652,"Upper middle income",NA,NA,"LCA",NA,34.17391419,11.9256044900966,"Latin America & Caribbean",3.397594186,28.8,0,1997,NA
NA,573.175977653631,12.8159581030522,-0.4945009309057,2.1663396742452,5.44130980707476,3.72399769784488,-0.214947765,8.80105811551812,46.8,NA,14.0756643664677,"Upper middle income",NA,NA,"LCA",NA,32.2493294,11.9636761907939,"Latin America & Caribbean",3.038876411,28,0,2000,NA
NA,508.631424581006,13.4009742791779,2.1663396742452,-7.04993126555415,6.54871031299565,-0.15927454796064,4.702623387,8.78625339504011,46.7,NA,22.4533932105645,"Upper middle income",0.692737430167598,0,"LCA",NA,29.65652625,11.9889919280397,"Latin America & Caribbean",3.048457572,27.7,0,2003,NA
NA,491.328770949721,9.4270924707271,-7.04993126555415,3.83500053437085,16.4234036507181,7.08830344533604,6.832930711,8.89397749654468,46.6,25.22,12.1820403425292,"Upper middle income",0.695530726256983,0,"LCA",NA,26.68810873,12.0161643823207,"Latin America & Caribbean",2.454317683,27.6,0,2006,NA
NA,435.527932960894,10.5747745177714,3.83500053437085,-4.83078762493699,9.10674767942728,-3.36028376440906,-0.358222824,8.90748720084185,NA,22.42,10.5374149050682,"Upper middle income",0.674581005586592,0.0377094972067039,"LCA",NA,24.0033446,12.0495474821802,"Latin America & Caribbean",2.216204224,27.8,0,2009,NA
NA,408.425977653631,6.30814750705373,-4.83078762493699,-4.60635435268572,6.88506569173483,-3.64859519687125,-1.44858863,8.85609360263397,NA,NA,23.2373029733248,"Upper middle income",0.776536312849162,0.053072625698324,"LCA",NA,21.70446421,12.0715979509934,"Latin America & Caribbean",2.07331499,28.7,0,2012,NA
4,NA,0.0294278491489422,-0.0048445836835348,0.0356734047497223,NA,NA,6.405399698,7.38763152999741,43.8,NA,5.81953395748024,"Lower middle income",NA,NA,"LKA",5,28.42152236,16.7236676592623,"South Asia",6.18696385,16.6,0,1997,9.74866701477156
4,546.216845070423,0.0591433172913855,0.0356734047497223,-0.0171635221347454,0.510420941027459,NA,6.00003316,7.51596387392627,45.4,NA,5.00636262075934,"Lower middle income",NA,NA,"LKA",5,26.75307522,16.7416247646374,"South Asia",7.06814459,15.8,0,2000,10.24
3,507.565746478873,0.0394215274037077,-0.0171635221347454,-0.0164246909316764,0.294510763459472,-0.35552544638016,5.940269078,7.57429170221276,46.6,NA,4.18584421066255,"Lower middle income",0.700281690140845,0,"LKA",5,25.89327873,16.764308444329,"South Asia",7.538860732,15.1,0,2003,10.3686460735143
2.5,495.752901408451,0.0256924987708938,-0.0164246909316764,-0.0107056536359815,0.403725968963057,0.080168556169211,7.6682919,7.73910178950022,47.2,8.325,NA,"Lower middle income",0.72,0,"LKA",6,25.59676842,16.7869501389492,"South Asia",7.66189597,14.5,0,2006,10.262101454254
2.5,443.85876056338,0.0327238017928145,-0.0107056536359815,0.0289275570410821,0.502785584249731,0.091424968474149,3.538912053,7.87474364911595,46.1,7.755,NA,"Lower middle income",0.674929577464789,0.0219718309859155,"LKA",5,25.48942505,16.8096415501513,"South Asia",7.932018063,14.3,0,2009,10.104101454254
2.5,400.164394366197,0.061478472209517,0.0289275570410821,-0.0346507272776312,0.765431946693901,-0.04013275586103,9.144579388,8.09742864856402,46.4,3.455,NA,"Lower middle income",0.819718309859155,0.072112676056338,"LKA",3,25.15661663,16.8322701987103,"South Asia",8.766866378,14.4,0,2012,10.0086449101111
NA,NA,0.0697217714811901,NA,0.0303879990808406,NA,NA,8.293228719,8.72455477816774,48.1,NA,9.47475864774049,"High income: nonOECD",NA,NA,"LTU",10,21.20017743,15.0895140550543,"Europe & Central Asia",0.028927081,67.3,0,1997,9.25422004809344
3,561.01763367463,0.0997128258682323,0.0303879990808406,0.178506638395497,0.683902461351504,0.68882650764338,3.83166714,8.84413268822244,49,NA,9.142901731822,"High income: nonOECD",NA,NA,"LTU",10,20.03955069,15.0681409462427,"Europe & Central Asia",0.43280687,67,0,2000,9.49
2.5,507.024516496018,0.291623116869939,0.178506638395497,0.165920856454952,1.66272552169487,0.957444496800306,10.53856477,9.09734182008915,49.8,NA,8.46204482235849,"High income: nonOECD",0.689988623435722,0,"LTU",10,18.02916044,15.0437504209307,"Europe & Central Asia",0.610735424,66.7,0,2003,10.0086876812092
2,502.186689419795,0.470144695197269,0.165920856454952,-0.016098839282116,1.48640448607267,-0.31819502590454,7.406444355,9.35014832633625,50.5,9.92,8.62450866790427,"High income: nonOECD",0.732081911262799,0,"LTU",10,16.29759743,15.00027271374,"Europe & Central Asia",3.289718029,66.6,0,2006,10.5717541921447
2,452.511604095563,0.424552113590392,-0.016098839282116,0.32717460882281,1.79235941874515,0.36582012158721,-14.81416332,9.35416554822464,51.6,8.6,7.02297458521964,"High income: nonOECD",0.723549488054608,0.0352673492605233,"LTU",10,15.05494873,14.9670049448691,"Europe & Central Asia",3.309399894,66.9,0,2009,10.8819141921447
2.5,397.957053469852,0.715140514524925,0.32717460882281,-0.39113491303842,0.730314736989714,-1.26476521795119,3.834901869,9.52376320824757,51.3,6.785,4.86809152234091,"High income: nonOECD",0.782707622298066,0.0699658703071672,"LTU",10,14.55802395,14.9100388518001,"Europe & Central Asia",3.518601093,67.2,0,2012,10.7147403274934
2.5,NA,0.479202828421026,-0.39113491303842,NA,0.308047449306291,-0.328014341595039,1.778576184,9.63833918504802,51.6,5.715,3.99240073430552,"High income: nonOECD",0.790671217292378,0.261092150170648,"LTU",10,14.59620741,14.8819129667211,"Europe & Central Asia",3.314608565,67.2,0,2015,NA
6,NA,NA,NA,NA,0,NA,3.820921124,11.2220900413953,39.9,NA,0.746256940396575,"High income: OECD",NA,NA,"LUX",10,18.20253309,12.9065057193909,"Europe & Central Asia",NA,NA,0,1994,9.16713561891675
5,NA,0,NA,NA,0,NA,1.62928705,11.4894363484229,44.6,NA,1.33934959542107,"High income: OECD",NA,NA,"LUX",10,18.82737715,13.0206185395207,"Europe & Central Asia",3.539291773,83.8,0,2003,9.94416718653384
3,519.523201856148,0.0836651353158066,NA,0.189397664435417,0.378721646619772,NA,5.406859478,8.84282157642347,52.5,NA,12.7145222343791,"High income: nonOECD",NA,NA,"LVA",8,17.85653917,14.6773662231435,"Europe & Central Asia",3.176917216,68.1,0,2000,9.34
2,477.397989172467,0.174057968236237,0.189397664435417,-0.009084035925669,NA,NA,8.430699701,9.08919243048122,53.7,NA,11.1549780312081,"High income: nonOECD",0.662026295436968,0,"LVA",8,15.83784194,14.6431689634562,"Europe & Central Asia",1.339555628,68,0,2003,9.85646551700447
2,476.030703789637,0.246490634307501,-0.009084035925669,0.006456596020747,0.807089513613658,NA,11.88938797,9.41411457149283,54.5,5.74,10.0502290357627,"High income: nonOECD",0.718484145398299,0,"LVA",8,14.46246062,14.6122773897565,"Europe & Central Asia",2.237794273,68,0,2006,10.4295016603687
2,425.392884764114,0.254133040224456,0.006456596020747,0.353951265068727,0.974427065059442,0.537830352536663,-14.33224401,9.35269581787697,55,4.86,7.28832399333743,"High income: nonOECD",0.701469450889404,0.0301624129930394,"LVA",8,14.00725956,14.577095989571,"Europe & Central Asia",6.057833585,67.8,0,2009,10.6811016603687
2.5,387.61879350348,0.610214578520782,0.353951265068727,0.571779123540318,0.90121488887749,-0.722441468903473,4.005269307,9.46661977423875,55.2,4.05,6.32637978785307,"High income: nonOECD",0.778035576179428,0.102088167053364,"LVA",8,14.40823394,14.5256716771185,"Europe & Central Asia",5.331186764,67.4,0,2012,10.3625441887095
2.5,NA,1.08288762198339,0.571779123540318,NA,0.453464787645994,0.014117106336863,2.71212826,9.56859800000944,55.3,3.99,NA,"High income: nonOECD",0.787316318638824,0.312451662799691,"LVA",8,15.13095792,14.4973576321338,"Europe & Central Asia",4.911470683,66.7,0,2015,NA
3,514.33216374269,0.0994504144670512,-0.0967153243690702,0.0658214225334202,0.223252224339277,0.016331848326222,7.574631645,7.82711117164764,41.9,1.58,NA,"Lower middle income",0.594402673350042,0,"MAR",-6,30.29177878,17.2452742106368,"Middle East & North Africa",7.941878637,55.7,0,2006,4.45738390014886
3,457.983040935672,0.12407920156155,0.0658214225334202,-0.039048890118229,0.120933772121753,-0.060404030128148,4.243757321,7.92510550581093,41.7,1.36,0.177648714573653,"Lower middle income",0.570593149540518,0.0413533834586466,"MAR",-6,28.81832349,17.2809306921643,"Middle East & North Africa",6.748437452,57.6,0,2009,4.82938390014886
2,406.422765246449,0.111800710188087,-0.039048890118229,-0.0678991486273979,0.071062763736849,-0.0839222470345124,3.009961262,8.00213057760497,41.6,1.26,0.294122138479682,"Lower middle income",0.682539682539683,0.0914786967418546,"MAR",-4,28.00698414,17.3220821251908,"Middle East & North Africa",6.622722999,59.3,0,2012,5.23115634947899
NA,NA,0,NA,0,0,NA,NA,NA,54.6,NA,15.8834911826462,"Lower middle income",NA,NA,"MDA",7,27.03487471,15.1214079820121,"Europe & Central Asia",NA,NA,0,1994,NA
NA,NA,0,0,0.0824268214679008,0.0547314219661278,0.109462843932256,1.647064468,6.95258681621205,55.8,NA,14.5835380043959,"Lower middle income",NA,NA,"MDA",7,25.47042181,15.111389938219,"Europe & Central Asia",5.923096917,46,0,1997,NA
2,520.588737446198,0.0412134107339504,0.0824268214679008,-0.0086167005872206,0,-0.109462843932256,2.107716052,6.87552974617425,56.4,NA,11.5557880085743,"Lower middle income",NA,NA,"MDA",7,23.4551327,15.1073821454185,"Europe & Central Asia",13.78267481,44.6,0,2000,NA
1.5,476.573816355811,0.0553057024019369,-0.0086167005872206,0.0935441393590998,NA,NA,6.599999906,7.08113041395425,56.7,NA,9.81141768571074,"Lower middle income",0.763988522238164,0,"MDA",8,20.40000518,15.1000141354558,"Europe & Central Asia",24.43432886,43.2,0,2003,NA
1.5,465.9131276901,0.139307059800877,0.0935441393590998,0.225286089053075,0.194936989481865,NA,4.799999869,7.27941146215911,56.6,6.72,7.77055485089466,"Lower middle income",0.770444763271162,0,"MDA",9,17.91713815,15.0923273287824,"Europe & Central Asia",34.49900208,43.7,0,2006,NA
1.5,417.867647058824,0.322366781639829,0.225286089053075,0.281608053370538,0.924872516501666,0.674017916816337,-6.000000259,7.32768563970076,56.3,5.875,6.90863966302953,"Lower middle income",0.751076040172166,0.039454806312769,"MDA",9,16.75030029,15.0868440224447,"Europe & Central Asia",24.86201645,46.2,0,2009,NA
2,383.876398852224,0.603979183345671,0.281608053370538,-0.477293217283545,1.06748257879465,0.113813060050357,-0.700000153,7.45674960003441,55.7,6.535,5.66051605094583,"Lower middle income",0.810616929698709,0.10832137733142,"MDA",9,16.03656428,15.0851359813402,"Europe & Central Asia",27.26870922,48,0,2012,NA
2,NA,0.267187666396543,-0.477293217283545,NA,0.435888685384916,-0.78636650678089,-0.40000013,7.59098717113492,55.5,NA,5.06289584161006,"Lower middle income",0.842898134863702,0.217360114777618,"MDA",9,15.72695881,15.0836146755299,"Europe & Central Asia",23.64722487,47.3,0,2015,NA
NA,NA,0,NA,NA,0,NA,14.5505859,8.49054315733579,45.5,NA,0.336700336700337,"Upper middle income",NA,NA,"MDV",NA,34.98274373,12.6247829803884,"South Asia",0.191251008,31.2,0,2003,4.45587245620062
3,NA,24.6077739659174,23.4569780364361,16.1611274286712,6.65369989747526,-13.1241633234171,4.727354829,8.97412685429962,48.9,NA,17.4090948113477,"Upper middle income",NA,NA,"MEX",4,36.70797306,18.341087027967,"Latin America & Caribbean",0.781656218,NA,0,1994,7.07688611015688
2,NA,36.1708331131858,16.1611274286712,13.7759839313178,34.8033117719623,39.8950176982489,6.962888801,8.98717906325431,48.8,NA,14.5332895844998,"Upper middle income",NA,NA,"MEX",6,35.35750116,18.3931218522559,"Latin America & Caribbean",1.154041495,73.9,0,1997,7.38279014771556
